年	号数	掲載順	タイトル	作者	原作者	頁	区分	カラー	備考
2022 	02	7 	ヴィンランド・サガ	幸村誠		167	連載		
2022 	02	8 	プ〜ねこ	北道正幸		193	連載		
2022 	02	9 	ダーウィン事変	うめざわしゅん		197	連載		
2022 	02	10 	Q、恋ってなんですか？	Fiok Lee		229	連載		
2022 	02	11 	ヒストリエ	岩明均		281	連載		
2022 	02	12 	ワンダンス	珈琲		303	連載		
2022 	02	13 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	347	連載		
2022 	02	14 	十角館の殺人	清原紘	綾辻行人	379	連載		
2022 	02	15 	アンダー3	榎本俊二		403	連載		
2022 	02	16 	トップウGP	藤島康介		407	連載		
2022 	02	17 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	433	連載		
2022 	02	18 	天国大魔境	石黒正数		465	連載		
2022 	02	19 	イサック	真苅信二	DOUBLE-S	495	連載		
2022 	02	20 	波よ聞いてくれ	沙村広明		525	連載		
2022 	02	21 	乾と巽—ザバイカル戦記—	安彦良和		531	連載		
2022 	02	22 	はしっこアンサンブル	木尾士目		565	連載		
2022 	02	23 	青野くんに触りたいから死にたい	椎名うみ		603	連載		
2022 	02	24 	ビターエンドロール	佐倉旬		629	連載		
2022 	02	25 	もう、しませんから。〜青春立志編〜	西本英雄		691	連載		
2022 	02	26 	帰ってきたカラスヤサトシ	カラスヤサトシ		702	連載		
2022 	03	1 	メダリスト	つるまいかだ		7	連載	C	
2022 	03	2 	ヴィンランド・サガ	幸村誠		47	連載		
2022 	03	3 	波よ聞いてくれ	沙村広明		71	連載		
2022 	03	4 	ブルーピリオド	山口つばさ		77	連載		
2022 	03	5 	ワンダンス	珈琲		123	連載		
2022 	03	6 	プ〜ねこ	北道正幸		163	連載		
2022 	03	7 	来世は他人がいい	小西明日翔		169	連載		
2022 	03	8 	青野くんに触りたいから死にたい	椎名うみ		185	連載		
2022 	03	9 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	211	連載		
2022 	03	10 	天国大魔境	石黒正数		241	連載		
2022 	03	11 	ダーウィン事変	うめざわしゅん		277	連載		
2022 	03	12 	スキップとローファー	高松美咲		307	連載		
2022 	03	13 	イサック	真苅信二	DOUBLE-S	337	連載		
2022 	03	14 	おおきく振りかぶって	ひぐちアサ		367	連載		
2022 	03	15 	ビターエンドロール	佐倉旬		391	連載		
2022 	03	16 	Q、恋ってなんですか？	Fiok Lee		429	連載		
2022 	03	17 	トップウGP	藤島康介		473	連載		
2022 	03	18 	乾と巽—ザバイカル戦記—	安彦良和		497	連載		
2022 	03	19 	十角館の殺人	清原紘	綾辻行人	529	連載		
2022 	03	20 	アンダー3	榎本俊二		563	連載		
2022 	03	21 	はしっこアンサンブル	木尾士目		567	連載		最終回
2022 	03	22 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	607	連載		
2022 	03	23 	遭難のリトルシェパード	三池画丈		645	読み切り		四季賞冬大賞
2022 	03	24 	もう、しませんから。〜青春立志編〜	西本英雄		709	連載		
2022 	03	25 	帰ってきたカラスヤサトシ	カラスヤサトシ		720	連載		
2022 	04	1 	天狗の台所	田中相		3	連載	C	
2022 	04	2 	スキップとローファー	高松美咲		27	連載		
2022 	04	3 	おおきく振りかぶって	ひぐちアサ		55	連載		
2022 	04	4 	ダーウィン事変	うめざわしゅん		71	連載		
2022 	04	5 	ヴィンランド・サガ	幸村誠		101	連載		
2022 	04	6 	来世は他人がいい	小西明日翔		135	連載		
2022 	04	7 	ヒストリエ	岩明均		157	連載		
2022 	04	8 	トップウGP	藤島康介		173	連載		
2022 	04	9 	ケモ夫人	藤想		197	読み切り	C	
2022 	04	10 	波よ聞いてくれ	沙村広明		201	連載		
2022 	04	11 	メダリスト	つるまいかだ		223	連載		
2022 	04	12 	プ〜ねこ	北道正幸		279	連載		
2022 	04	13 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	285	連載		
2022 	04	14 	フラジャイル	恵三朗	草水敏	317	連載		
2022 	04	15 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	373	連載		
2022 	04	16 	ビターエンドロール	佐倉旬		407	連載		
2022 	04	17 	イサック	真苅信二	DOUBLE-S	455	連載		
2022 	04	18 	アンダー3	榎本俊二		489	連載		
2022 	04	19 	乾と巽—ザバイカル戦記—	安彦良和		493	連載		
2022 	04	20 	Q、恋ってなんですか？	Fiok Lee		527	連載		
2022 	04	21 	イヴァン	星ノ下幽樹		575	読み切り		四季賞冬準入選
2022 	04	22 	もう、しませんから。〜青春立志編〜	西本英雄		661	連載		
2022 	04	23 	帰ってきたカラスヤサトシ	カラスヤサトシ		672	連載		
2022 	05	1 	青野くんに触りたいから死にたい	椎名うみ		11	連載	C	
2022 	05	2 	メダリスト	つるまいかだ		45	連載		
2022 	05	3 	トップウGP	藤島康介		83	連載		
2022 	05	4 	天国大魔境	石黒正数		107	連載	C	
2022 	05	5 	ブルーピリオド	山口つばさ		141	連載		
2022 	05	6 	スキップとローファー	高松美咲		185	連載		
2022 	05	7 	プ〜ねこ	北道正幸		211	連載		
2022 	05	8 	イサック	真苅信二	DOUBLE-S	217	連載		
2022 	05	9 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	251	連載		
2022 	05	10 	おおきく振りかぶって	ひぐちアサ		287	連載		
2022 	05	11 	ワンダンス	珈琲		303	連載	C	
2022 	05	12 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	355	連載		
2022 	05	13 	来世は他人がいい	小西明日翔		371	連載		
2022 	05	14 	波よ聞いてくれ	沙村広明		387	連載		
2022 	05	15 	ヴィンランド・サガ	幸村誠		405	連載		
2022 	05	16 	天狗の台所	田中相		427	連載		
2022 	05	17 	アンダー3	榎本俊二		455	連載		
2022 	05	18 	フラジャイル	恵三朗	草水敏	459	連載		
2022 	05	19 	乾と巽—ザバイカル戦記—	安彦良和		513	連載		
2022 	05	20 	明日の月はいつかの今人を照らす（前編）	雨田青		541	読み切り		
2022 	05	21 	ビターエンドロール	佐倉旬		591	連載		
2022 	05	22 	十角館の殺人	清原紘	綾辻行人	617	連載		
2022 	05	23 	もう、しませんから。〜青春立志編〜	西本英雄		639	連載		
2022 	05	24 	帰ってきたカラスヤサトシ	カラスヤサトシ		650	連載		
2022 	06	1 	プ〜ねこ	北道正幸		3	連載	C	
2022 	06	2 	神屋（前編）	山口つばさ		21	読み切り		
2022 	06	3 	ツレ猫 マルルとハチ	園田ゆり		65	出張掲載		
2022 	06	4 	ヒストリエ	岩明均		79	連載		
2022 	06	5 	来世は他人がいい	小西明日翔		95	連載		
2022 	06	6 	スキップとローファー	高松美咲		113	連載		
2022 	06	7 	天狗の台所	田中相		143	連載		
2022 	06	8 	ダーウィン事変	うめざわしゅん		169	連載		
2022 	06	9 	天国大魔境	石黒正数		201	連載		
2022 	06	10 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	229	連載		
2022 	06	11 	十角館の殺人	清原紘	綾辻行人	261	連載		
2022 	06	12 	フラジャイル	恵三朗	草水敏	303	連載		
2022 	06	13 	青野くんに触りたいから死にたい	椎名うみ		347	連載		
2022 	06	14 	トップウGP	藤島康介		367	連載		
2022 	06	15 	メダリスト	つるまいかだ		391	連載		
2022 	06	16 	乾と巽—ザバイカル戦記—	安彦良和		433	連載		
2022 	06	17 	アンダー3	榎本俊二		465	連載		
2022 	06	18 	波よ聞いてくれ	沙村広明		469	連載		
2022 	06	19 	応為ブルー	羽浪		493	読み切り		四季賞春大賞
2022 	06	20 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	541	連載		
2022 	06	21 	おおきく振りかぶって	ひぐちアサ		561	連載		
2022 	06	22 	明日の月はいつかの今人を照らす（後編）	雨田青		577	読み切り		
2022 	06	23 	ワンダンス	珈琲		637	連載		
2022 	06	24 	イサック	真苅信二	DOUBLE-S	675	連載		
2022 	06	25 	クロウマン	夜光虫		709	出張掲載		
2022 	06	26 	もう、しませんから。〜青春立志編〜	西本英雄		757	連載		
2022 	06	27 	帰ってきたカラスヤサトシ	カラスヤサトシ		768	連載		
2022 	07	1 	ケモ夫人	藤想		9	出張掲載	C	
2022 	07	2 	神屋（前編）	山口つばさ		25	読み切り		
2022 	07	3 	ヴィンランド・サガ	幸村誠		77	連載		
2022 	07	4 	おおきく振りかぶって	ひぐちアサ		101	連載		
2022 	07	5 	青野くんに触りたいから死にたい	椎名うみ		117	連載		
2022 	07	6 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	141	連載		
2022 	07	7 	メダリスト	つるまいかだ		169	連載		
2022 	07	8 	アンダー3	榎本俊二		209	連載		
2022 	07	9 	天狗の台所	田中相		213	連載		
2022 	07	10 	乾と巽—ザバイカル戦記—	安彦良和		237	連載	C	
2022 	07	11 	天国大魔境	石黒正数		273	連載		
2022 	07	12 	プ〜ねこ	北道正幸		303	連載		
2022 	07	13 	波よ聞いてくれ	沙村広明		309	連載		
2022 	07	14 	おくのほそ道	鈴木ミニラ		331	出張掲載		
2022 	07	15 	ワンダンス	珈琲		345	連載		
2022 	07	16 	イサック	真苅信二	DOUBLE-S	391	連載		
2022 	07	17 	フラジャイル	恵三朗	草水敏	423	連載		
2022 	07	18 	トップウGP	藤島康介		461	連載		
2022 	07	19 	ビターエンドロール	佐倉旬		487	連載		
2022 	07	20 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	529	連載		
2022 	07	21 	ブスなんて言わないで	とあるアラ子		565	出張掲載		
2022 	07	22 	もう、しませんから。〜青春立志編〜	西本英雄		605	連載		
2022 	07	23 	帰ってきたカラスヤサトシ	カラスヤサトシ		616	連載		
2022 	08	1 	ヘルハウンド	皆川亮二		9	連載	C	新連載
2022 	08	2 	天国大魔境	石黒正数		79	連載		
2022 	08	3 	ヴィンランド・サガ	幸村誠		109	連載		
2022 	08	4 	来世は他人がいい	小西明日翔		125	連載		
2022 	08	5 	宝石の国	市川春子		147	連載		連載再開
2022 	08	6 	メダリスト	つるまいかだ		173	連載		
2022 	08	7 	波よ聞いてくれ	沙村広明		207	連載		
2022 	08	8 	プ〜ねこ	北道正幸		229	連載		
2022 	08	9 	スキップとローファー	高松美咲		237	連載	C	
2022 	08	10 	ヒストリエ	岩明均		265	連載		
2022 	08	11 	フラジャイル	恵三朗	草水敏	279	連載		
2022 	08	12 	おおきく振りかぶって	ひぐちアサ		323	連載		
2022 	08	13 	ブルーピリオド	山口つばさ		339	連載		
2022 	08	14 	トップウGP	藤島康介		351	連載		
2022 	08	15 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	377	連載		
2022 	08	16 	青野くんに触りたいから死にたい	椎名うみ		407	連載		
2022 	08	17 	乾と巽—ザバイカル戦記—	安彦良和		431	連載		
2022 	08	18 	天狗の台所	田中相		463	連載		
2022 	08	19 	アンダー3	榎本俊二		487	連載		
2022 	08	20 	ビターエンドロール	佐倉旬		491	連載		
2022 	08	21 	ワンダンス	珈琲		525	連載		
2022 	08	22 	イサック	真苅信二	DOUBLE-S	573	連載		
2022 	08	23 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	617	連載		
2022 	08	24 	もう、しませんから。〜青春立志編〜	西本英雄		653	連載		
2022 	08	25 	帰ってきたカラスヤサトシ	カラスヤサトシ		664	連載		
2022 	09	1 	カオスゲーム	山嵜大輝		3	連載	C	新連載
2022 	09	2 	ブルーピリオド	山口つばさ		75	連載		
2022 	09	3 	宝石の国	市川春子		129	連載		
2022 	09	4 	ヘルハウンド	皆川亮二		145	連載		
2022 	09	5 	来世は他人がいい	小西明日翔		183	連載		
2022 	09	6 	スキップとローファー	高松美咲		203	連載		
2022 	09	7 	おおきく振りかぶって	ひぐちアサ		233	連載		
2022 	09	8 	波よ聞いてくれ	沙村広明		249	連載		
2022 	09	9 	メダリスト	つるまいかだ		263	連載	C	
2022 	09	10 	ヴィンランド・サガ	幸村誠		299	連載		
2022 	09	11 	プ〜ねこ	北道正幸		323	連載		
2022 	09	12 	天狗の台所	田中相		331	連載		
2022 	09	13 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	357	連載		
2022 	09	14 	ワンダンス	珈琲		391	連載		
2022 	09	15 	イサック	真苅信二	DOUBLE-S	417	連載		
2022 	09	16 	フラジャイル	恵三朗	草水敏	453	連載		
2022 	09	17 	乾と巽—ザバイカル戦記—	安彦良和		501	連載		
2022 	09	18 	トップウGP	藤島康介		533	連載		
2022 	09	19 	アンダー3	榎本俊二		557	連載		
2022 	09	20 	アイの歌声を聴かせて	前田めぐむ	吉浦康裕	561	連載		
2022 	09	21 	ビターエンドロール	佐倉旬		601	連載		
2022 	09	22 	死神	真木ヨシフミ		645	読み切り		四季賞22年夏 大賞受賞作
2022 	09	23 	もう、しませんから。〜青春立志編〜	西本英雄		679	連載		
2022 	09	24 	帰ってきたカラスヤサトシ	カラスヤサトシ		690	連載		
2022 	09	25 	ちはやふる	末次由紀		699	出張掲載		
2022 	10	1 	民俗学者赤坂弥一郎の事件簿	芳崎せいむ	リチャード・ウー	3	連載	C	新連載
2022 	10	2 	メダリスト	つるまいかだ		43	連載		
2022 	10	3 	ブルーピリオド	山口つばさ		95	連載		
2022 	10	4 	来世は他人がいい	小西明日翔		141	連載		
2022 	10	5 	カオスゲーム	山嵜大輝		163	連載		
2022 	10	6 	スキップとローファー	高松美咲		233	連載		
2022 	10	7 	プ〜ねこ	北道正幸		255	連載		
2022 	10	8 	天国大魔境	石黒正数		265	連載		
2022 	10	9 	ケモ夫人	藤想		295	出張掲載	C	
2022 	10	10 	ヘルハウンド	皆川亮二		319	連載		
2022 	10	11 	ヒストリエ	岩明均		361	連載		
2022 	10	12 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	373	連載		
2022 	10	13 	ヴィンランド・サガ	幸村誠		403	連載		
2022 	10	14 	イサック	真苅信二	DOUBLE-S	425	連載		
2022 	10	15 	宝石の国	市川春子		461	連載		
2022 	10	16 	ワンダンス	珈琲		477	連載		
2022 	10	17 	リンファとナヤン	飴井涼		517	読み切り		
2022 	10	18 	トップウGP	藤島康介		567	連載		
2022 	10	19 	アンダー3	榎本俊二		591	連載		
2022 	10	20 	波よ聞いてくれ	沙村広明		595	連載		
2022 	10	21 	乾と巽—ザバイカル戦記—	安彦良和		617	連載		
2022 	10	22 	おおきく振りかぶって	ひぐちアサ		651	連載		
2022 	10	23 	フラジャイル	恵三朗	草水敏	667	連載		
2022 	10	24 	もう、しませんから。〜青春立志編〜	西本英雄		711	連載		
2022 	10	25 	帰ってきたカラスヤサトシ	カラスヤサトシ		722	連載		
2022 	11	1 	medium 霊媒探偵城塚翡翠	清原紘	相沢沙呼	7	連載	C	新連載
2022 	11	2 	ヘルハウンド	皆川亮二		69	連載		
2022 	11	3 	カオスゲーム	山嵜大輝		111	連載		
2022 	11	4 	ブルーピリオド	山口つばさ		155	連載		
2022 	11	5 	波よ聞いてくれ	沙村広明		187	連載		
2022 	11	6 	うちの師匠はしっぽがない	TNSK		203	出張掲載	C	
2022 	11	7 	天狗の台所	田中相		205	連載	C	
2022 	11	8 	民俗学者赤坂弥一郎の事件簿	芳崎せいむ	リチャード・ウー	221	連載		
2022 	11	9 	アンダー3	榎本俊二		261	連載		
2022 	11	10 	イサック	真苅信二	DOUBLE-S	265	連載		
2022 	11	11 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	303	連載		
2022 	11	12 	ダーウィン事変	うめざわしゅん		335	連載		連載再開
2022 	11	13 	スキップとローファー	高松美咲		365	連載		
2022 	11	14 	プ〜ねこ	北道正幸		399	連載		
2022 	11	15 	フラジャイル	恵三朗	草水敏	409	連載		
2022 	11	16 	ワンダンス	珈琲		451	連載		
2022 	11	17 	来世は他人がいい	小西明日翔		491	連載		
2022 	11	18 	ヴィンランド・サガ	幸村誠		511	連載		
2022 	11	19 	おおきく振りかぶって	ひぐちアサ		527	連載		
2022 	11	20 	乾と巽—ザバイカル戦記—	安彦良和		543	連載		
2022 	11	21 	トップウGP	藤島康介		571	連載		
2022 	11	22 	ビターエンドロール	佐倉旬		597	連載		
2022 	11	23 	もう、しませんから。〜青春立志編〜	西本英雄		635	連載		
2022 	11	24 	帰ってきたカラスヤサトシ	カラスヤサトシ		646	連載		
2022 	12	1 	天国大魔境	石黒正数		4	連載	C	
2022 	12	2 	ブルーピリオド	山口つばさ		41	連載		
2022 	12	3 	メダリスト	つるまいかだ		79	連載		
2022 	12	4 	来世は他人がいい	小西明日翔		145	連載		
2022 	12	5 	すずめの戸締まり	甘島伝記	新海誠	165	連載	C	新連載
2022 	12	6 	ダーウィン事変	うめざわしゅん		229	連載		
2022 	12	7 	青野くんに触りたいから死にたい	椎名うみ		261	連載		
2022 	12	8 	medium 霊媒探偵城塚翡翠	清原紘	相沢沙呼	307	連載		
2022 	12	9 	ワンダンス	珈琲		347	連載		
2022 	12	10 	プ〜ねこ	北道正幸		385	連載		
2022 	12	11 	スキップとローファー	高松美咲		395	連載		
2022 	12	12 	カオスゲーム	山嵜大輝		427	連載		
2022 	12	13 	天狗の台所	田中相		475	連載		
2022 	12	14 	民俗学者赤坂弥一郎の事件簿	芳崎せいむ	リチャード・ウー	501	連載		
2022 	12	15 	ヘルハウンド	皆川亮二		537	連載		
2022 	12	16 	無限の住人〜幕末ノ章〜	陶延リュウ	滝川廉治	581	連載		
2022 	12	17 	乾と巽—ザバイカル戦記—	安彦良和		611	連載		
2022 	12	18 	トップウGP	藤島康介		643	連載		
2022 	12	19 	波よ聞いてくれ	沙村広明		667	連載		
2022 	12	20 	フラジャイル	恵三朗	草水敏	685	連載		
2022 	12	21 	アンダー3	榎本俊二		731	連載		
2022 	12	22 	イサック	真苅信二	DOUBLE-S	735	連載		
2022 	12	23 	おおきく振りかぶって	ひぐちアサ		771	連載		
2022 	12	24 	ビターエンドロール	佐倉旬		789	連載		
2022 	12	25 	どくだみの花咲くころ	城戸志保		839	読み切り		四季賞大賞作
2022 	12	26 	もう、しませんから。〜青春立志編〜	西本英雄		871	連載		
2022 	12	27 	帰ってきたカラスヤサトシ	カラスヤサトシ		882	連載		
